DIM_COUNTRY_CODE,DIM_YEAR_CODE,DIM_AGEGROUP_CODE,DIM_SEX_CODE,DIM_GHECAUSE_CODE,ATTR_POPULATION_NUMERIC,DIM_GHECAUSE_TITLE,VAL_DALY_RATE100K_NUMERIC,VAL_DALY_COUNT_NUMERIC,VAL_DEATHS_RATE100K_NUMERIC,VAL_DEATHS_COUNT_NUMERIC
USA,2017,ALLAges,BTSX,1230,325000000,Cirrhosis of the liver,393.7,1279519.0,12.92,42002.31
USA,2012,ALLAges,BTSX,870,314000000,Drug use disorders,1313.11,4123150.0,12.9,40517.35
USA,2016,ALLAges,BTSX,1530,323000000,Road injury,754.96,2438517.0,12.87,41554.62
USA,2014,ALLAges,BTSX,670,319000000,Pancreas cancer,267.85,854446.3,12.8,40827.94
USA,2017,ALLAges,BTSX,1530,325000000,Road injury,742.18,2412096.0,12.78,41549.98
USA,2009,ALLAges,BTSX,1610,306000000,Self-harm,568.02,1738141.0,12.78,39095.49
USA,2004,ALLAges,BTSX,760,292000000,"Lymphomas, multiple myeloma",282.11,823771.8,12.77,37276.26
USA,2008,ALLAges,BTSX,1610,303000000,Self-harm,567.53,1719612.0,12.71,38504.88
USA,2005,ALLAges,BTSX,760,295000000,"Lymphomas, multiple myeloma",278.18,820636.9,12.7,37460.45
USA,2001,ALLAges,BTSX,1120,285000000,Hypertensive heart disease,262.62,748472.1,12.69,36154.84
USA,2019,ALLAges,BTSX,1530,329000000,Road injury,722.23,2376142.0,12.67,41694.25
USA,2016,ALLAges,BTSX,1230,323000000,Cirrhosis of the liver,386.49,1248360.0,12.62,40764.2
USA,2018,ALLAges,BTSX,1530,327000000,Road injury,718.87,2350700.0,12.55,41052.89
USA,2012,ALLAges,BTSX,670,314000000,Pancreas cancer,260.96,819407.4,12.52,39310.57
USA,2013,ALLAges,BTSX,670,316000000,Pancreas cancer,259.76,820842.6,12.49,39456.76
USA,2006,ALLAges,BTSX,760,298000000,"Lymphomas, multiple myeloma",271.89,810223.3,12.44,37069.51
USA,2015,ALLAges,BTSX,1230,321000000,Cirrhosis of the liver,380.22,1220518.0,12.44,39925.47
USA,2012,ALLAges,BTSX,760,314000000,"Lymphomas, multiple myeloma",259.35,814374.0,12.39,38900.61
USA,2007,ALLAges,BTSX,1610,301000000,Self-harm,556.84,1676079.0,12.39,37304.87
USA,2002,ALLAges,BTSX,1150,287000000,"Cardiomyopathy, myocarditis, endocarditis",302.18,867249.9,12.38,35525.75
USA,2007,ALLAges,BTSX,760,301000000,"Lymphomas, multiple myeloma",267.98,806619.4,12.35,37162.12
USA,2000,ALLAges,BTSX,1120,282000000,Hypertensive heart disease,251.64,709622.3,12.33,34763.42
USA,2000,ALLAges,BTSX,740,282000000,Prostate cancer,239.32,674891.4,12.31,34715.83
USA,2000,ALLAges,BTSX,1150,282000000,"Cardiomyopathy, myocarditis, endocarditis",302.88,854126.8,12.3,34677.29
USA,2011,ALLAges,BTSX,760,312000000,"Lymphomas, multiple myeloma",260.07,811431.0,12.3,38369.74
USA,2019,ALLAges,BTSX,1550,329000000,Falls,669.36,2202200.0,12.29,40417.99
USA,2019,ALLAges,BTSX,760,329000000,"Lymphomas, multiple myeloma",246.34,810448.7,12.24,40280.89
USA,2018,ALLAges,BTSX,760,327000000,"Lymphomas, multiple myeloma",246.86,807223.9,12.22,39955.55
USA,2014,ALLAges,BTSX,760,319000000,"Lymphomas, multiple myeloma",253.15,807542.5,12.22,38993.9
USA,2015,ALLAges,BTSX,760,321000000,"Lymphomas, multiple myeloma",251.54,807456.6,12.15,39012.07
USA,2013,ALLAges,BTSX,760,316000000,"Lymphomas, multiple myeloma",252.96,799353.6,12.15,38402.49
USA,2009,ALLAges,BTSX,1530,306000000,Road injury,757.33,2317425.0,12.14,37138.67
USA,2017,ALLAges,BTSX,760,325000000,"Lymphomas, multiple myeloma",245.96,799355.8,12.12,39374.01
USA,2006,ALLAges,BTSX,1610,298000000,Self-harm,547.81,1632469.0,12.12,36112.64
USA,2011,ALLAges,BTSX,670,312000000,Pancreas cancer,253.17,789893.5,12.12,37818.48
USA,2016,ALLAges,BTSX,760,323000000,"Lymphomas, multiple myeloma",247.62,799812.8,12.1,39083.15
USA,2001,ALLAges,BTSX,1150,285000000,"Cardiomyopathy, myocarditis, endocarditis",295.89,843300.3,12.09,34458.33
USA,2010,ALLAges,BTSX,670,309000000,Pancreas cancer,253.46,783191.8,12.09,37355.76
USA,2003,ALLAges,BTSX,1150,290000000,"Cardiomyopathy, myocarditis, endocarditis",296.5,859856.5,12.07,34997.33
USA,2008,ALLAges,BTSX,760,303000000,"Lymphomas, multiple myeloma",260.11,788120.8,12.06,36528.6
USA,2015,ALLAges,BTSX,1530,321000000,Road injury,715.25,2295938.0,12.06,38705.31
USA,2001,ALLAges,BTSX,740,285000000,Prostate cancer,234.09,667157.1,12.02,34269.2
USA,2009,ALLAges,BTSX,760,306000000,"Lymphomas, multiple myeloma",258.79,791895.7,12.02,36794.0
USA,2011,ALLAges,BTSX,870,312000000,Drug use disorders,1240.68,3870914.0,12.0,37452.02
USA,2010,ALLAges,BTSX,760,309000000,"Lymphomas, multiple myeloma",255.29,788839.7,11.96,36957.75
USA,2014,ALLAges,BTSX,1230,319000000,Cirrhosis of the liver,365.39,1165601.0,11.93,38055.08
USA,2004,ALLAges,BTSX,1610,292000000,Self-harm,542.0,1582628.0,11.92,34814.41
USA,2012,ALLAges,BTSX,1530,314000000,Road injury,728.08,2286173.0,11.91,37405.46
USA,2005,ALLAges,BTSX,1610,295000000,Self-harm,535.2,1578833.0,11.86,34996.3
USA,2002,ALLAges,BTSX,740,287000000,Prostate cancer,230.49,661505.8,11.85,34011.63
USA,2018,ALLAges,BTSX,1550,327000000,Falls,653.44,2136738.0,11.84,38700.64
USA,2009,ALLAges,BTSX,670,306000000,Pancreas cancer,249.21,762585.0,11.8,36100.05
USA,2002,ALLAges,BTSX,1610,287000000,Self-harm,530.61,1522844.0,11.78,33809.14
USA,2008,ALLAges,BTSX,670,303000000,Pancreas cancer,246.51,746910.6,11.78,35678.79
USA,2010,ALLAges,BTSX,1530,309000000,Road injury,727.97,2249435.0,11.7,36152.54
USA,2003,ALLAges,BTSX,1610,290000000,Self-harm,527.28,1529104.0,11.69,33904.92
USA,2011,ALLAges,BTSX,1530,312000000,Road injury,717.33,2238081.0,11.58,36128.32
USA,2013,ALLAges,BTSX,1230,316000000,Cirrhosis of the liver,356.19,1125553.0,11.53,36444.18
USA,2004,ALLAges,BTSX,1150,292000000,"Cardiomyopathy, myocarditis, endocarditis",283.08,826582.3,11.52,33649.27
USA,2005,ALLAges,BTSX,1150,295000000,"Cardiomyopathy, myocarditis, endocarditis",284.9,840459.2,11.48,33873.73
USA,2007,ALLAges,BTSX,670,301000000,Pancreas cancer,240.89,725074.2,11.46,34484.68
USA,2013,ALLAges,BTSX,1530,316000000,Road injury,701.11,2215510.0,11.45,36174.23
USA,2001,ALLAges,BTSX,1610,285000000,Self-harm,515.5,1469174.0,11.38,32419.6
USA,2006,ALLAges,BTSX,670,298000000,Pancreas cancer,237.54,707874.1,11.34,33789.32
USA,2003,ALLAges,BTSX,740,290000000,Prostate cancer,222.68,645768.6,11.33,32856.78
USA,2017,ALLAges,BTSX,1550,325000000,Falls,636.64,2069066.0,11.32,36798.96
USA,2014,ALLAges,BTSX,1530,319000000,Road injury,690.13,2201500.0,11.3,36061.17
USA,2005,ALLAges,BTSX,670,295000000,Pancreas cancer,236.13,696587.8,11.22,33096.52
USA,2012,ALLAges,BTSX,1230,314000000,Cirrhosis of the liver,348.41,1094015.0,11.19,35149.21
USA,2006,ALLAges,BTSX,1150,298000000,"Cardiomyopathy, myocarditis, endocarditis",276.05,822635.8,11.07,32990.13
USA,2004,ALLAges,BTSX,740,292000000,Prostate cancer,216.53,632273.6,11.04,32226.25
USA,2000,ALLAges,BTSX,1610,282000000,Self-harm,501.56,1414399.0,11.01,31061.53
USA,2004,ALLAges,BTSX,670,292000000,Pancreas cancer,230.87,674148.0,10.99,32086.56
USA,2007,ALLAges,BTSX,1150,301000000,"Cardiomyopathy, myocarditis, endocarditis",273.74,823971.2,10.96,32981.37
USA,2010,ALLAges,BTSX,870,309000000,Drug use disorders,1171.08,3618628.0,10.96,33879.01
USA,2005,ALLAges,BTSX,740,295000000,Prostate cancer,214.32,632241.9,10.89,32122.0
USA,2016,ALLAges,BTSX,1550,323000000,Falls,607.5,1962239.0,10.87,35106.67
USA,2011,ALLAges,BTSX,1230,312000000,Cirrhosis of the liver,339.72,1059926.0,10.87,33900.02
USA,2019,ALLAges,BTSX,740,329000000,Prostate cancer,228.34,751245.7,10.82,35612.27
USA,2018,ALLAges,BTSX,740,327000000,Prostate cancer,226.37,740228.3,10.77,35230.29
USA,2007,ALLAges,BTSX,740,301000000,Prostate cancer,211.69,637187.6,10.75,32353.54
USA,2016,ALLAges,BTSX,740,323000000,Prostate cancer,224.0,723534.2,10.72,34615.14
USA,2003,ALLAges,BTSX,670,290000000,Pancreas cancer,224.95,652361.8,10.72,31088.02
USA,2017,ALLAges,BTSX,740,325000000,Prostate cancer,225.36,732427.3,10.69,34742.0
USA,2002,ALLAges,BTSX,670,287000000,Pancreas cancer,223.63,641828.9,10.65,30554.55
USA,2008,ALLAges,BTSX,1150,303000000,"Cardiomyopathy, myocarditis, endocarditis",266.52,807556.3,10.62,32179.15
USA,2006,ALLAges,BTSX,740,298000000,Prostate cancer,210.47,627200.2,10.59,31546.08
USA,2001,ALLAges,BTSX,670,285000000,Pancreas cancer,221.0,629857.9,10.57,30126.17
USA,2000,ALLAges,BTSX,670,282000000,Pancreas cancer,220.07,620597.1,10.51,29643.61
USA,2009,ALLAges,BTSX,1150,306000000,"Cardiomyopathy, myocarditis, endocarditis",261.98,801671.8,10.49,32113.12
USA,2019,ALLAges,BTSX,960,329000000,Parkinson disease,155.97,513132.4,10.48,34491.02
USA,2015,ALLAges,BTSX,1550,321000000,Falls,577.41,1853499.0,10.48,33632.71
USA,2008,ALLAges,BTSX,740,303000000,Prostate cancer,209.47,634679.0,10.46,31682.75
USA,2010,ALLAges,BTSX,1230,309000000,Cirrhosis of the liver,327.71,1012616.0,10.42,32185.89
USA,2009,ALLAges,BTSX,870,306000000,Drug use disorders,1132.65,3465903.0,10.36,31715.38
USA,2010,ALLAges,BTSX,1150,309000000,"Cardiomyopathy, myocarditis, endocarditis",253.9,784557.8,10.3,31839.24
USA,2010,ALLAges,BTSX,740,309000000,Prostate cancer,209.3,646743.3,10.29,31792.27
USA,2011,ALLAges,BTSX,740,312000000,Prostate cancer,208.75,651290.7,10.24,31958.36
USA,2015,ALLAges,BTSX,740,321000000,Prostate cancer,214.71,689234.9,10.23,32840.3
USA,2009,ALLAges,BTSX,740,306000000,Prostate cancer,206.22,631040.3,10.22,31279.14
USA,2009,ALLAges,BTSX,1230,306000000,Cirrhosis of the liver,321.08,982492.2,10.14,31030.13
USA,2018,ALLAges,BTSX,960,327000000,Parkinson disease,149.79,489826.1,10.12,33077.44
USA,2014,ALLAges,BTSX,1550,319000000,Falls,564.48,1800693.0,10.11,32248.82
USA,2014,ALLAges,BTSX,740,319000000,Prostate cancer,212.14,676718.3,10.11,32248.66
USA,2011,ALLAges,BTSX,1150,312000000,"Cardiomyopathy, myocarditis, endocarditis",249.08,777128.7,10.08,31454.03
USA,2008,ALLAges,BTSX,1230,303000000,Cirrhosis of the liver,317.07,960715.6,10.05,30441.85
USA,2013,ALLAges,BTSX,740,316000000,Prostate cancer,208.63,659267.7,9.99,31573.07
USA,2012,ALLAges,BTSX,1150,314000000,"Cardiomyopathy, myocarditis, endocarditis",246.73,774735.1,9.98,31332.84
USA,2013,ALLAges,BTSX,1150,316000000,"Cardiomyopathy, myocarditis, endocarditis",246.34,778427.6,9.96,31461.7
USA,2015,ALLAges,BTSX,1150,321000000,"Cardiomyopathy, myocarditis, endocarditis",246.74,792032.9,9.94,31910.8
USA,2014,ALLAges,BTSX,1150,319000000,"Cardiomyopathy, myocarditis, endocarditis",246.7,786987.8,9.93,31683.89
USA,2012,ALLAges,BTSX,740,314000000,Prostate cancer,206.78,649300.8,9.92,31148.98
USA,2017,ALLAges,BTSX,960,325000000,Parkinson disease,146.38,475725.4,9.91,32211.78
USA,2019,ALLAges,BTSX,1150,329000000,"Cardiomyopathy, myocarditis, endocarditis",247.04,812753.0,9.89,32529.12
USA,2007,ALLAges,BTSX,1230,301000000,Cirrhosis of the liver,311.76,938406.5,9.84,29629.33
USA,2018,ALLAges,BTSX,1150,327000000,"Cardiomyopathy, myocarditis, endocarditis",245.48,802708.5,9.79,32018.99
USA,2013,ALLAges,BTSX,1550,316000000,Falls,551.95,1744174.0,9.66,30510.97
USA,2003,ALLAges,BTSX,1230,290000000,Cirrhosis of the liver,304.39,882744.3,9.61,27859.88
USA,2008,ALLAges,BTSX,870,303000000,Drug use disorders,1084.96,3287425.0,9.57,28992.49
USA,2016,ALLAges,BTSX,1150,323000000,"Cardiomyopathy, myocarditis, endocarditis",245.27,792236.9,9.52,30750.4
USA,2001,ALLAges,BTSX,1230,285000000,Cirrhosis of the liver,303.54,865082.1,9.5,27067.43
USA,2005,ALLAges,BTSX,1230,295000000,Cirrhosis of the liver,299.07,882268.0,9.48,27964.1
USA,2002,ALLAges,BTSX,1230,287000000,Cirrhosis of the liver,300.05,861149.4,9.47,27186.35
USA,2000,ALLAges,BTSX,1230,282000000,Cirrhosis of the liver,300.33,846934.2,9.43,26603.97
USA,2006,ALLAges,BTSX,1230,298000000,Cirrhosis of the liver,296.96,884929.0,9.4,28022.33
USA,2004,ALLAges,BTSX,1230,292000000,Cirrhosis of the liver,296.32,865260.8,9.37,27357.58
USA,2016,ALLAges,BTSX,960,323000000,Parkinson disease,137.35,443644.5,9.27,29956.54
USA,2017,ALLAges,BTSX,1150,325000000,"Cardiomyopathy, myocarditis, endocarditis",240.76,782467.3,9.27,30142.95
USA,2012,ALLAges,BTSX,1550,314000000,Falls,538.63,1691312.0,9.26,29081.92
USA,2007,ALLAges,BTSX,870,301000000,Drug use disorders,1045.58,3147200.0,8.95,26941.19
USA,2011,ALLAges,BTSX,1550,312000000,Falls,527.41,1645517.0,8.93,27846.97
USA,2015,ALLAges,BTSX,960,321000000,Parkinson disease,130.3,418256.3,8.78,28196.8
USA,2006,ALLAges,BTSX,870,298000000,Drug use disorders,1019.75,3038843.0,8.6,25616.06
USA,2000,ALLAges,BTSX,770,282000000,Leukaemia,209.07,589563.3,8.55,24103.15
USA,2010,ALLAges,BTSX,1550,309000000,Falls,515.85,1593976.0,8.54,26390.74
USA,2001,ALLAges,BTSX,770,285000000,Leukaemia,209.33,596593.1,8.49,24193.05
USA,2013,ALLAges,BTSX,770,316000000,Leukaemia,186.65,589815.6,8.48,26791.0
USA,2011,ALLAges,BTSX,770,312000000,Leukaemia,189.92,592545.3,8.47,26434.8
USA,2012,ALLAges,BTSX,770,314000000,Leukaemia,188.81,592876.8,8.47,26594.75
USA,2002,ALLAges,BTSX,770,287000000,Leukaemia,204.12,585838.2,8.43,24207.37
USA,2017,ALLAges,BTSX,660,325000000,Liver cancer,196.52,638687.1,8.42,27377.14
USA,2014,ALLAges,BTSX,770,319000000,Leukaemia,183.55,585537.9,8.39,26766.55
USA,2003,ALLAges,BTSX,770,290000000,Leukaemia,199.61,578856.3,8.33,24155.17
USA,2016,ALLAges,BTSX,660,323000000,Liver cancer,195.62,631847.7,8.31,26832.21
USA,2014,ALLAges,BTSX,960,319000000,Parkinson disease,123.41,393685.9,8.28,26404.29
USA,2009,ALLAges,BTSX,770,306000000,Leukaemia,192.01,587539.6,8.28,25345.32
USA,2018,ALLAges,BTSX,660,327000000,Liver cancer,191.7,626866.1,8.25,26973.55
USA,2008,ALLAges,BTSX,770,303000000,Leukaemia,192.54,583382.8,8.25,25000.55
USA,2006,ALLAges,BTSX,770,298000000,Leukaemia,194.85,580641.3,8.24,24552.6
USA,2009,ALLAges,BTSX,1550,306000000,Falls,508.13,1554876.0,8.23,25176.45
USA,2019,ALLAges,BTSX,660,329000000,Liver cancer,190.0,625097.2,8.23,27064.45
USA,2017,ALLAges,BTSX,770,325000000,Leukaemia,175.95,571834.1,8.22,26700.07
USA,2004,ALLAges,BTSX,770,292000000,Leukaemia,195.03,569498.9,8.21,23963.5
USA,2005,ALLAges,BTSX,770,295000000,Leukaemia,194.64,574190.6,8.21,24231.59
USA,2019,ALLAges,BTSX,770,329000000,Leukaemia,172.68,568130.6,8.2,26965.53
USA,2018,ALLAges,BTSX,770,327000000,Leukaemia,173.86,568532.7,8.19,26791.02
USA,2016,ALLAges,BTSX,770,323000000,Leukaemia,179.0,578175.4,8.18,26432.41
USA,2010,ALLAges,BTSX,770,309000000,Leukaemia,186.2,575372.0,8.16,25222.34
USA,2007,ALLAges,BTSX,770,301000000,Leukaemia,189.74,571108.2,8.12,24432.7
USA,2015,ALLAges,BTSX,660,321000000,Liver cancer,193.37,620712.1,8.11,26017.19
USA,2013,ALLAges,BTSX,960,316000000,Parkinson disease,120.63,381196.6,8.08,25523.56
USA,2015,ALLAges,BTSX,770,321000000,Leukaemia,176.65,567038.0,8.07,25910.24
USA,2008,ALLAges,BTSX,1550,303000000,Falls,500.05,1515151.0,8.05,24385.13
USA,2005,ALLAges,BTSX,870,295000000,Drug use disorders,981.41,2895169.0,8.03,23695.71
USA,2014,ALLAges,BTSX,660,319000000,Liver cancer,186.95,596373.9,7.82,24947.44
USA,2012,ALLAges,BTSX,960,314000000,Parkinson disease,115.16,361610.5,7.71,24197.97
USA,2013,ALLAges,BTSX,660,316000000,Liver cancer,185.79,587099.5,7.69,24303.19
USA,2007,ALLAges,BTSX,1550,301000000,Falls,488.89,1471551.0,7.65,23036.69
USA,2011,ALLAges,BTSX,960,312000000,Parkinson disease,113.06,352739.4,7.52,23473.4
USA,2012,ALLAges,BTSX,660,314000000,Liver cancer,180.16,565709.6,7.41,23259.04
USA,2004,ALLAges,BTSX,870,292000000,Drug use disorders,933.34,2725344.0,7.38,21548.55
USA,2001,ALLAges,BTSX,1620,285000000,Interpersonal violence,476.23,1357260.0,7.38,21042.36
USA,2010,ALLAges,BTSX,960,309000000,Parkinson disease,109.33,337826.6,7.24,22363.28
USA,2006,ALLAges,BTSX,1550,298000000,Falls,477.0,1421462.0,7.12,21206.18
USA,2003,ALLAges,BTSX,870,290000000,Drug use disorders,893.58,2591381.0,7.04,20426.26
USA,2011,ALLAges,BTSX,660,312000000,Liver cancer,171.0,533523.4,7.01,21856.8
USA,2008,ALLAges,BTSX,960,303000000,Parkinson disease,104.94,317954.4,6.85,20767.03
USA,2009,ALLAges,BTSX,960,306000000,Parkinson disease,104.02,318312.5,6.82,20866.9
USA,2005,ALLAges,BTSX,1550,295000000,Falls,465.57,1373445.0,6.77,19975.94
USA,2007,ALLAges,BTSX,960,301000000,Parkinson disease,103.21,310672.8,6.75,20308.36
USA,2005,ALLAges,BTSX,960,295000000,Parkinson disease,103.92,306565.7,6.69,19745.69
USA,2010,ALLAges,BTSX,660,309000000,Liver cancer,161.99,500563.9,6.65,20549.09
USA,2006,ALLAges,BTSX,960,298000000,Parkinson disease,102.23,304642.2,6.64,19788.33
USA,2004,ALLAges,BTSX,1550,292000000,Falls,464.34,1355885.0,6.55,19119.57
USA,2002,ALLAges,BTSX,870,287000000,Drug use disorders,845.96,2427912.0,6.52,18715.21
USA,2006,ALLAges,BTSX,1620,298000000,Interpersonal violence,432.73,1289541.0,6.46,19246.29
USA,2009,ALLAges,BTSX,660,306000000,Liver cancer,157.54,482081.4,6.41,19612.79
USA,2002,ALLAges,BTSX,1620,287000000,Interpersonal violence,424.75,1219038.0,6.35,18237.62
USA,2005,ALLAges,BTSX,1620,295000000,Interpersonal violence,425.05,1253894.0,6.34,18715.75
USA,2003,ALLAges,BTSX,1620,290000000,Interpersonal violence,423.5,1228152.0,6.33,18369.01
USA,2007,ALLAges,BTSX,1620,301000000,Interpersonal violence,424.82,1278718.0,6.32,19011.43
USA,2003,ALLAges,BTSX,960,290000000,Parkinson disease,99.37,288179.7,6.27,18171.67
USA,2017,ALLAges,BTSX,1620,325000000,Interpersonal violence,404.12,1313381.0,6.27,20383.08
USA,2004,ALLAges,BTSX,960,292000000,Parkinson disease,98.08,286404.2,6.22,18171.42
USA,2016,ALLAges,BTSX,1620,323000000,Interpersonal violence,403.44,1303126.0,6.21,20069.04
USA,2004,ALLAges,BTSX,1620,292000000,Interpersonal violence,411.94,1202865.0,6.15,17955.21
USA,2000,ALLAges,BTSX,1620,282000000,Interpersonal violence,412.34,1162795.0,6.13,17290.2
USA,2008,ALLAges,BTSX,660,303000000,Liver cancer,148.26,449216.0,6.09,18446.33
USA,2008,ALLAges,BTSX,1620,303000000,Interpersonal violence,409.39,1240452.0,6.07,18392.64
USA,2003,ALLAges,BTSX,1550,290000000,Falls,453.87,1316217.0,6.03,17494.0
USA,2002,ALLAges,BTSX,960,287000000,Parkinson disease,95.36,273681.9,5.96,17115.19
USA,2019,ALLAges,BTSX,750,329000000,Bladder cancer,101.87,335153.4,5.96,19622.13
USA,2016,ALLAges,BTSX,751,323000000,Brain and nervous system cancers,168.71,544920.2,5.94,19172.99
USA,2018,ALLAges,BTSX,750,327000000,Bladder cancer,101.71,332591.3,5.94,19437.98
USA,2016,ALLAges,BTSX,750,323000000,Bladder cancer,101.65,328337.2,5.9,19041.66
USA,2017,ALLAges,BTSX,751,325000000,Brain and nervous system cancers,165.24,537028.3,5.89,19137.84
USA,2017,ALLAges,BTSX,750,325000000,Bladder cancer,100.96,328128.6,5.86,19046.77
USA,2001,ALLAges,BTSX,960,285000000,Parkinson disease,94.35,268894.4,5.86,16695.65
USA,2001,ALLAges,BTSX,870,285000000,Drug use disorders,789.43,2249886.0,5.85,16669.37
USA,2015,ALLAges,BTSX,750,321000000,Bladder cancer,100.79,323543.8,5.79,18587.82
USA,2018,ALLAges,BTSX,751,327000000,Brain and nervous system cancers,159.94,522991.8,5.78,18911.94
USA,2018,ALLAges,BTSX,1620,327000000,Interpersonal violence,373.65,1221844.0,5.78,18901.95
USA,2015,ALLAges,BTSX,751,321000000,Brain and nervous system cancers,163.76,525657.6,5.77,18528.87
USA,2019,ALLAges,BTSX,1620,329000000,Interpersonal violence,373.27,1228060.0,5.77,18976.05
USA,2007,ALLAges,BTSX,660,301000000,Liver cancer,141.24,425122.1,5.76,17329.68
USA,2002,ALLAges,BTSX,1550,287000000,Falls,451.05,1294505.0,5.75,16514.27
USA,2019,ALLAges,BTSX,751,329000000,Brain and nervous system cancers,157.34,517654.2,5.74,18895.68
USA,2009,ALLAges,BTSX,1620,306000000,Interpersonal violence,386.91,1183934.0,5.72,17499.61
USA,2015,ALLAges,BTSX,1620,321000000,Interpersonal violence,372.19,1194726.0,5.72,18364.45
USA,2013,ALLAges,BTSX,750,316000000,Bladder cancer,100.58,317830.8,5.71,18044.41
USA,2014,ALLAges,BTSX,751,319000000,Brain and nervous system cancers,164.22,523846.2,5.7,18177.18
USA,2014,ALLAges,BTSX,750,319000000,Bladder cancer,98.86,315377.4,5.65,18024.19
USA,2000,ALLAges,BTSX,960,282000000,Parkinson disease,91.51,258046.1,5.61,15825.13
USA,2006,ALLAges,BTSX,660,298000000,Liver cancer,136.23,405954.8,5.6,16701.15
USA,2012,ALLAges,BTSX,750,314000000,Bladder cancer,98.55,309437.0,5.58,17514.92
USA,2012,ALLAges,BTSX,751,314000000,Brain and nervous system cancers,163.2,512445.5,5.55,17435.69
USA,2013,ALLAges,BTSX,751,316000000,Brain and nervous system cancers,160.7,507799.1,5.53,17475.4
USA,2011,ALLAges,BTSX,750,312000000,Bladder cancer,98.21,306407.0,5.53,17238.59
USA,2005,ALLAges,BTSX,660,295000000,Liver cancer,134.28,396131.5,5.51,16247.64
USA,2012,ALLAges,BTSX,1620,314000000,Interpersonal violence,369.12,1159037.0,5.49,17233.15
USA,2016,ALLAges,BTSX,630,323000000,Oesophagus cancer,125.3,404722.0,5.48,17703.67
USA,2010,ALLAges,BTSX,1620,309000000,Interpersonal violence,372.76,1151842.0,5.47,16912.47
USA,2018,ALLAges,BTSX,630,327000000,Oesophagus cancer,122.15,399431.3,5.43,17753.53
USA,2015,ALLAges,BTSX,630,321000000,Oesophagus cancer,124.69,400259.5,5.43,17424.33
USA,2019,ALLAges,BTSX,630,329000000,Oesophagus cancer,121.1,398425.5,5.42,17829.39
USA,2017,ALLAges,BTSX,630,325000000,Oesophagus cancer,122.82,399159.7,5.4,17538.2
USA,2011,ALLAges,BTSX,1620,312000000,Interpersonal violence,364.59,1137506.0,5.37,16745.96
USA,2012,ALLAges,BTSX,630,314000000,Oesophagus cancer,124.66,391444.7,5.36,16832.65
USA,2000,ALLAges,BTSX,100,282000000,HIV/AIDS,287.68,811243.7,5.36,15113.18
USA,2014,ALLAges,BTSX,630,319000000,Oesophagus cancer,123.56,394147.4,5.35,17068.31
USA,2001,ALLAges,BTSX,1550,285000000,Falls,446.07,1271306.0,5.34,15214.67
USA,2013,ALLAges,BTSX,630,316000000,Oesophagus cancer,122.99,388664.0,5.33,16841.81
USA,2010,ALLAges,BTSX,750,309000000,Bladder cancer,94.99,293533.7,5.33,16474.6
USA,2000,ALLAges,BTSX,870,282000000,Drug use disorders,746.52,2105187.0,5.32,15016.33
USA,2011,ALLAges,BTSX,630,312000000,Oesophagus cancer,124.32,387871.7,5.31,16571.19
USA,2015,ALLAges,BTSX,745,321000000,Kidney cancer,120.78,387700.3,5.3,17021.51
USA,2004,ALLAges,BTSX,660,292000000,Liver cancer,128.71,375830.7,5.3,15482.3
USA,2011,ALLAges,BTSX,751,312000000,Brain and nervous system cancers,156.95,489683.9,5.29,16520.28
